僨乕僞宍幃, 2
memo1
x, y, z
92.000000, 2.000000, 31.303058
93.000000, 2.000000, 31.331281
94.000000, 2.000000, 31.359546
95.000000, 2.000000, 31.389261
96.000000, 2.000000, 31.419446
97.000000, 2.000000, 31.450668
98.000000, 2.000000, 31.482314
99.000000, 2.000000, 31.514914
100.000000, 2.000000, 31.548032
101.000000, 2.000000, 31.582167
102.000000, 2.000000, 31.617213
103.000000, 2.000000, 31.652296
104.000000, 2.000000, 31.688807
105.000000, 2.000000, 31.725337
106.000000, 2.000000, 31.762832
107.000000, 2.000000, 31.801300
108.000000, 2.000000, 31.839751
109.000000, 2.000000, 31.879190
